timestamp_ms,id,x1,y1,x2,y2
867.5333333333334,0,791,453,1032,560
867.5333333333334,1,133,442,576,598
867.5333333333334,2,0,429,282,587
867.5333333333334,3,1231,456,1355,541
867.5333333333334,4,1188,449,1293,524
867.5333333333334,5,868,432,910,534
867.5333333333334,6,1331,430,1399,487
867.5333333333334,7,1810,580,1862,702
867.5333333333334,8,1108,418,1215,513
867.5333333333334,9,987,444,1113,529
867.5333333333334,10,1653,448,1696,585
867.5333333333334,11,287,419,518,543
867.5333333333334,12,571,426,615,524
867.5333333333334,13,0,415,246,550
867.5333333333334,14,0,438,138,611
867.5333333333334,15,624,447,918,570
900.9000000000001,0,791,453,1032,560
900.9000000000001,1,133,442,576,598
900.9000000000001,2,0,429,282,587
900.9000000000001,3,1231,456,1355,541
900.9000000000001,4,1187,449,1294,525
900.9000000000001,5,868,432,910,534
900.9000000000001,6,1331,430,1399,487
900.9000000000001,7,1810,580,1862,702
900.9000000000001,8,1107,418,1213,513
900.9000000000001,9,984,444,1111,529
900.9000000000001,10,1653,448,1696,585
900.9000000000001,11,284,419,517,543
900.9000000000001,12,571,426,615,524
900.9000000000001,13,0,415,246,550
900.9000000000001,14,0,438,138,611
900.9000000000001,15,618,447,914,570
900.9000000000001,16,1813,462,1853,566
900.9000000000001,17,1774,579,1830,700
934.2666666666667,0,791,453,1032,560
934.2666666666667,1,133,442,576,598
934.2666666666667,2,0,429,282,587
934.2666666666667,3,1231,456,1355,541
934.2666666666667,4,1186,449,1295,526
934.2666666666667,5,868,432,910,534
934.2666666666667,6,1331,430,1399,487
934.2666666666667,7,1810,580,1862,702
934.2666666666667,8,1105,418,1211,513
934.2666666666667,9,981,445,1109,529
934.2666666666667,10,1653,448,1696,585
934.2666666666667,11,282,419,516,543
934.2666666666667,12,571,426,615,524
934.2666666666667,13,0,415,246,550
934.2666666666667,14,0,438,138,611
934.2666666666667,15,611,447,908,571
934.2666666666667,16,1813,462,1853,566
934.2666666666667,17,1774,579,1830,700
967.6333333333333,0,791,453,1032,560
967.6333333333333,1,133,442,576,598
967.6333333333333,2,0,429,282,587
967.6333333333333,3,1231,456,1355,541
967.6333333333333,4,1185,449,1295,527
967.6333333333333,5,868,432,910,534
967.6333333333333,6,1331,430,1399,487
967.6333333333333,7,1810,580,1862,702
967.6333333333333,8,1104,418,1209,514
967.6333333333333,9,978,445,1107,530
967.6333333333333,10,1653,448,1696,585
967.6333333333333,11,279,419,514,543
967.6333333333333,12,571,426,615,524
967.6333333333333,13,0,415,240,552
967.6333333333333,14,0,438,138,611
967.6333333333333,15,602,447,903,571
967.6333333333333,16,1813,462,1853,566
967.6333333333333,17,1773,580,1831,700
1001.0000000000001,0,791,453,1032,560
1001.0000000000001,1,133,442,576,598
1001.0000000000001,2,0,429,282,587
1001.0000000000001,3,1231,456,1355,541
1001.0000000000001,4,1183,449,1295,528
1001.0000000000001,5,868,432,910,534
1001.0000000000001,6,1331,430,1399,487
1001.0000000000001,7,1810,580,1862,702
1001.0000000000001,8,1102,418,1208,514
1001.0000000000001,9,975,445,1106,530
1001.0000000000001,10,1653,448,1696,585
1001.0000000000001,11,277,419,513,543
1001.0000000000001,12,571,426,615,524
1001.0000000000001,13,0,416,237,554
1001.0000000000001,14,0,438,138,611
1001.0000000000001,15,593,446,897,572
1001.0000000000001,16,1813,462,1853,566
1001.0000000000001,17,1773,581,1830,701
1034.3666666666666,0,791,453,1032,560
1034.3666666666666,1,133,442,576,598
1034.3666666666666,2,0,429,282,587
1034.3666666666666,3,1231,456,1355,541
1034.3666666666666,4,1182,450,1295,529
1034.3666666666666,5,868,432,910,534
1034.3666666666666,6,1331,430,1399,487
1034.3666666666666,7,1810,580,1862,702
1034.3666666666666,8,1101,418,1206,514
1034.3666666666666,9,973,445,1104,530
1034.3666666666666,10,1653,448,1696,585
1034.3666666666666,11,275,419,512,543
1034.3666666666666,12,571,426,615,524
1034.3666666666666,13,0,416,234,554
1034.3666666666666,14,0,438,138,611
1034.3666666666666,15,585,446,892,573
1034.3666666666666,16,1813,462,1853,566
1034.3666666666666,17,1774,585,1829,700
1067.7333333333333,0,791,453,1032,560
1067.7333333333333,1,133,442,576,598
1067.7333333333333,2,0,429,282,587
1067.7333333333333,3,1231,456,1355,541
1067.7333333333333,4,1180,450,1295,530
1067.7333333333333,5,868,432,910,534
1067.7333333333333,6,1331,430,1399,487
1067.7333333333333,7,1810,580,1862,702
1067.7333333333333,8,1099,418,1205,514
1067.7333333333333,9,970,446,1102,530
1067.7333333333333,10,1653,448,1696,585
1067.7333333333333,11,275,419,512,543
1067.7333333333333,12,571,426,615,524
1067.7333333333333,13,0,416,232,555
1067.7333333333333,14,0,438,138,611
1067.7333333333333,15,576,446,886,574
1067.7333333333333,16,1813,462,1853,566
1067.7333333333333,17,1774,585,1829,700
1067.7333333333333,18,1608,446,1664,587
1101.1,0,791,453,1032,560
1101.1,1,133,442,576,598
1101.1,2,0,429,282,587
1101.1,3,1231,456,1355,541
1101.1,4,1178,450,1295,531
1101.1,5,868,432,910,534
1101.1,6,1331,430,1399,487
1101.1,7,1810,580,1862,702
1101.1,8,1098,418,1204,514
1101.1,9,967,446,1100,531
1101.1,10,1653,448,1696,585
1101.1,11,275,419,512,543
1101.1,12,571,426,615,524
1101.1,13,0,416,230,556
1101.1,14,0,438,138,611
1101.1,15,567,446,880,574
1101.1,16,1813,462,1853,566
1101.1,17,1774,585,1829,700
1101.1,18,1608,446,1664,587
1134.4666666666667,0,791,453,1032,560
1134.4666666666667,1,133,442,576,598
1134.4666666666667,2,0,429,282,587
1134.4666666666667,3,1231,456,1355,541
1134.4666666666667,4,1176,450,1295,532
1134.4666666666667,5,868,432,910,534
1134.4666666666667,6,1331,430,1399,487
1134.4666666666667,7,1810,580,1862,702
1134.4666666666667,8,1096,418,1203,514
1134.4666666666667,9,964,446,1098,531
1134.4666666666667,10,1653,448,1696,585
1134.4666666666667,11,275,419,512,543
1134.4666666666667,12,571,426,615,524
1134.4666666666667,13,0,416,228,556
1134.4666666666667,14,0,438,138,611
1134.4666666666667,15,558,446,875,575
1134.4666666666667,16,1813,462,1853,566
1134.4666666666667,17,1775,586,1828,699
1134.4666666666667,18,1611,447,1663,588
1167.8333333333333,0,791,453,1032,560
1167.8333333333333,1,133,442,576,598
1167.8333333333333,2,0,429,282,587
1167.8333333333333,3,1231,456,1355,541
1167.8333333333333,4,1174,450,1294,533
1167.8333333333333,5,868,432,910,534
1167.8333333333333,6,1331,430,1399,487
1167.8333333333333,7,1810,580,1862,702
1167.8333333333333,8,1095,418,1201,514
1167.8333333333333,9,961,446,1096,531
1167.8333333333333,10,1653,448,1696,585
1167.8333333333333,11,275,419,512,543
1167.8333333333333,12,571,426,615,524
1167.8333333333333,13,0,416,227,556
1167.8333333333333,14,0,438,138,611
1167.8333333333333,15,548,446,869,576
1167.8333333333333,16,1813,462,1853,566
1167.8333333333333,17,1775,587,1827,698
1167.8333333333333,18,1611,447,1663,588
1201.2,0,797,452,1033,558
1201.2,1,133,442,576,598
1201.2,2,0,429,282,587
1201.2,3,1231,456,1355,541
1201.2,4,1172,450,1294,533
1201.2,5,868,432,910,534
1201.2,6,1331,430,1399,487
1201.2,7,1810,580,1862,702
1201.2,8,1093,418,1200,514
1201.2,9,961,446,1096,531
1201.2,10,1653,448,1696,585
1201.2,11,272,419,512,543
1201.2,12,571,426,615,524
1201.2,13,0,416,225,557
1201.2,14,0,438,138,611
1201.2,15,538,446,863,577
1201.2,16,1813,462,1853,566
1201.2,17,1775,587,1826,698
1201.2,18,1612,446,1663,587
1234.5666666666668,0,801,452,1033,557
1234.5666666666668,1,133,442,576,598
1234.5666666666668,2,0,429,282,587
1234.5666666666668,3,1231,456,1355,541
1234.5666666666668,4,1171,450,1293,534
1234.5666666666668,5,868,432,910,534
1234.5666666666668,6,1331,430,1399,487
1234.5666666666668,7,1810,580,1862,702
1234.5666666666668,8,1092,418,1199,514
1234.5666666666668,9,961,446,1096,531
1234.5666666666668,10,1653,448,1696,585
1234.5666666666668,11,269,418,511,543
1234.5666666666668,12,571,426,615,524
1234.5666666666668,13,0,417,224,557
1234.5666666666668,14,0,438,138,611
1234.5666666666668,15,528,446,857,578
1234.5666666666668,16,1813,462,1853,566
1234.5666666666668,17,1775,587,1826,697
1234.5666666666668,18,1613,446,1663,586
1267.9333333333334,0,806,452,1034,556
1267.9333333333334,1,133,442,576,598
1267.9333333333334,2,0,429,282,587
1267.9333333333334,3,1231,456,1355,541
1267.9333333333334,4,1169,451,1292,534
1267.9333333333334,5,868,432,910,534
1267.9333333333334,6,1331,430,1399,487
1267.9333333333334,7,1810,580,1862,702
1267.9333333333334,8,1092,418,1199,514
1267.9333333333334,9,961,446,1096,531
1267.9333333333334,10,1653,448,1696,585
1267.9333333333334,11,266,418,510,543
1267.9333333333334,12,571,426,615,524
1267.9333333333334,13,0,417,223,557
1267.9333333333334,14,0,438,138,611
1267.9333333333334,15,517,446,850,579
1267.9333333333334,16,1813,462,1853,566
1267.9333333333334,17,1775,587,1826,697
1267.9333333333334,18,1613,445,1662,585
1301.3000000000002,0,809,452,1034,555
1301.3000000000002,1,133,442,576,598
1301.3000000000002,2,0,429,282,587
1301.3000000000002,3,1231,456,1355,541
1301.3000000000002,4,1166,451,1291,535
1301.3000000000002,5,868,432,910,534
1301.3000000000002,6,1331,430,1399,487
1301.3000000000002,7,1810,580,1862,702
1301.3000000000002,8,1092,418,1199,514
1301.3000000000002,9,961,446,1096,531
1301.3000000000002,10,1653,448,1696,585
1301.3000000000002,11,264,418,508,543
1301.3000000000002,12,571,426,615,524
1301.3000000000002,13,0,417,222,557
1301.3000000000002,14,0,438,138,611
1301.3000000000002,15,507,445,844,580
1301.3000000000002,16,1813,462,1853,566
1301.3000000000002,17,1775,587,1826,697
1301.3000000000002,18,1613,445,1662,585
1334.6666666666667,0,812,452,1034,554
1334.6666666666667,1,133,442,576,598
1334.6666666666667,2,0,429,282,587
1334.6666666666667,3,1231,456,1355,541
1334.6666666666667,4,1164,450,1290,535
1334.6666666666667,5,868,432,910,534
1334.6666666666667,6,1331,430,1399,487
1334.6666666666667,7,1810,580,1862,702
1334.6666666666667,8,1092,418,1199,514
1334.6666666666667,9,961,446,1096,531
1334.6666666666667,10,1653,448,1696,585
1334.6666666666667,11,264,418,508,543
1334.6666666666667,12,571,426,615,524
1334.6666666666667,13,0,417,221,557
1334.6666666666667,14,0,438,138,611
1334.6666666666667,15,496,445,837,580
1334.6666666666667,16,1813,462,1853,566
1334.6666666666667,17,1775,587,1826,697
1334.6666666666667,18,1613,445,1661,585
1368.0333333333335,0,814,451,1034,554
1368.0333333333335,1,133,442,576,598
1368.0333333333335,2,0,429,282,587
1368.0333333333335,3,1231,456,1355,541
1368.0333333333335,4,1162,450,1289,535
1368.0333333333335,5,868,432,910,534
1368.0333333333335,6,1331,430,1399,487
1368.0333333333335,7,1810,580,1862,702
1368.0333333333335,8,1090,418,1197,514
1368.0333333333335,9,961,446,1096,531
1368.0333333333335,10,1653,448,1696,585
1368.0333333333335,11,262,418,507,543
1368.0333333333335,12,571,426,615,524
1368.0333333333335,13,0,417,220,558
1368.0333333333335,14,0,438,138,611
1368.0333333333335,15,485,445,830,581
1368.0333333333335,16,1813,462,1853,566
1368.0333333333335,17,1775,587,1826,697
1368.0333333333335,18,1612,444,1660,584
1401.4,0,816,451,1034,553
1401.4,1,150,442,590,598
1401.4,2,0,428,277,586
1401.4,3,1231,456,1355,541
1401.4,4,1160,450,1288,536
1401.4,5,868,432,910,534
1401.4,6,1331,430,1399,487
1401.4,7,1810,580,1862,702
1401.4,8,1088,418,1195,514
1401.4,9,961,446,1096,531
1401.4,10,1653,448,1696,585
1401.4,11,261,418,502,543
1401.4,12,571,426,615,524
1401.4,13,0,417,219,558
1401.4,14,0,438,138,611
1401.4,15,485,445,830,581
1401.4,16,1813,462,1853,566
1401.4,17,1775,587,1826,697
1401.4,18,1612,444,1659,583
1434.7666666666667,0,818,451,1033,552
1434.7666666666667,1,162,441,601,597
1434.7666666666667,2,0,427,272,584
1434.7666666666667,3,1231,456,1355,541
1434.7666666666667,4,1157,450,1287,537
1434.7666666666667,5,868,432,910,534
1434.7666666666667,6,1331,430,1399,487
1434.7666666666667,7,1810,580,1862,702
1434.7666666666667,8,1087,417,1193,514
1434.7666666666667,9,961,446,1096,531
1434.7666666666667,10,1653,448,1696,585
1434.7666666666667,11,259,418,498,543
1434.7666666666667,12,571,426,615,524
1434.7666666666667,13,0,417,218,558
1434.7666666666667,14,0,438,138,611
1434.7666666666667,15,485,445,830,581
1434.7666666666667,16,1813,462,1853,566
1434.7666666666667,17,1775,587,1826,697
1434.7666666666667,18,1611,444,1659,581
1468.1333333333334,0,819,451,1033,551
1468.1333333333334,1,170,441,608,598
1468.1333333333334,2,0,427,272,584
1468.1333333333334,3,1231,456,1355,541
1468.1333333333334,4,1154,450,1286,537
1468.1333333333334,5,868,432,910,534
1468.1333333333334,6,1331,430,1399,487
1468.1333333333334,7,1810,580,1862,702
1468.1333333333334,8,1085,417,1191,514
1468.1333333333334,9,961,446,1096,531
1468.1333333333334,10,1653,448,1696,585
1468.1333333333334,11,259,418,498,543
1468.1333333333334,12,571,426,615,524
1468.1333333333334,13,0,417,217,558
1468.1333333333334,14,0,438,138,611
1468.1333333333334,15,485,445,830,581
1468.1333333333334,16,1813,462,1853,566
1468.1333333333334,17,1775,587,1826,697
1468.1333333333334,18,1611,444,1658,580
1501.5,0,820,451,1032,551
1501.5,1,175,441,613,598
1501.5,2,0,427,272,584
1501.5,3,1231,456,1355,541
1501.5,4,1152,450,1284,538
1501.5,5,868,432,910,534
1501.5,6,1331,430,1399,487
1501.5,7,1810,580,1862,702
1501.5,8,1083,417,1189,514
1501.5,9,961,446,1096,531
1501.5,10,1653,448,1696,585
1501.5,11,259,418,498,543
1501.5,12,571,426,615,524
1501.5,13,0,417,216,558
1501.5,14,0,438,138,611
1501.5,15,485,445,830,581
1501.5,16,1813,462,1853,566
1501.5,17,1775,587,1826,697
1501.5,18,1611,444,1658,580
1501.5,19,1458,446,1506,573
1534.8666666666668,0,820,450,1031,550
1534.8666666666668,1,177,441,615,598
1534.8666666666668,2,0,427,272,584
1534.8666666666668,3,1231,456,1355,541
1534.8666666666668,4,1149,450,1283,538
1534.8666666666668,5,868,432,910,534
1534.8666666666668,6,1331,430,1399,487
1534.8666666666668,7,1810,580,1862,702
1534.8666666666668,8,1081,417,1187,514
1534.8666666666668,9,961,446,1096,531
1534.8666666666668,10,1653,448,1696,585
1534.8666666666668,11,259,418,498,543
1534.8666666666668,12,571,426,615,524
1534.8666666666668,13,0,418,215,558
1534.8666666666668,14,0,438,138,611
1534.8666666666668,15,485,445,830,581
1534.8666666666668,16,1813,462,1853,566
1534.8666666666668,17,1775,587,1826,697
1534.8666666666668,18,1611,444,1658,580
1534.8666666666668,19,1458,446,1506,573
1568.2333333333333,0,820,450,1030,550
1568.2333333333333,1,177,441,617,599
1568.2333333333333,2,0,427,272,584
1568.2333333333333,3,1231,456,1355,541
1568.2333333333333,4,1146,449,1281,539
1568.2333333333333,5,868,432,910,534
1568.2333333333333,6,1331,430,1399,487
1568.2333333333333,7,1810,580,1862,702
1568.2333333333333,8,1079,417,1185,514
1568.2333333333333,9,961,446,1096,531
1568.2333333333333,10,1653,448,1696,585
1568.2333333333333,11,259,418,498,543
1568.2333333333333,12,571,426,615,524
1568.2333333333333,13,0,418,215,558
1568.2333333333333,14,0,438,138,611
1568.2333333333333,15,485,445,830,581
1568.2333333333333,16,1813,462,1853,566
1568.2333333333333,17,1775,587,1826,697
1568.2333333333333,18,1611,444,1658,580
1568.2333333333333,19,1458,446,1506,573
1601.6000000000001,0,820,450,1029,549
1601.6000000000001,1,174,440,617,600
1601.6000000000001,2,0,427,272,584
1601.6000000000001,3,1231,456,1355,541
1601.6000000000001,4,1143,449,1279,539
1601.6000000000001,5,868,432,910,534
1601.6000000000001,6,1331,430,1399,487
1601.6000000000001,7,1810,580,1862,702
1601.6000000000001,8,1078,417,1183,514
1601.6000000000001,9,961,446,1096,531
1601.6000000000001,10,1653,448,1696,585
1601.6000000000001,11,259,418,498,543
1601.6000000000001,12,571,426,615,524
1601.6000000000001,13,0,418,214,558
1601.6000000000001,14,0,438,138,611
1601.6000000000001,15,485,445,830,581
1601.6000000000001,16,1813,462,1853,566
1601.6000000000001,17,1772,586,1823,697
1601.6000000000001,18,1611,444,1658,580
1601.6000000000001,19,1458,446,1506,573
1601.6000000000001,20,1243,440,1290,479
1634.9666666666667,0,819,450,1027,549
1634.9666666666667,1,170,439,615,601
1634.9666666666667,2,0,427,272,584
1634.9666666666667,3,1231,456,1355,541
1634.9666666666667,4,1143,449,1279,539
1634.9666666666667,5,868,432,910,534
1634.9666666666667,6,1331,430,1399,487
1634.9666666666667,7,1810,580,1862,702
